"city","description","neighbourhood_cleansed"
"London","My place is good for couples and solo adventurers. I can provide a continental breakfas, please let me known when booking.<br />The Kitchen should only be used for breakfast.<br />The washing machine is available at extra cost just to cover the water and tablets.<br />The cleaning fee that you are charge with is for the cleaning at the end of your stay. You are responsible for cleaning your room while you are a guests.<br />I do not wish to book single male traveller without previous reviews, photo  and ID checked.","Bromley"
"London","This is a studio in a well-managed building. It's 3 mins away from the Lancaster gate of Hyde park and 2 min from paddington station<br />I travel a lot and I pay a lot for the rent. So I would like to let this unit on the dates that I will be traveling.","Westminster"
"London","What you'll love 💕<br />- central location<br />- comfortable bed<br />- private space<br /><br />Set in a characterful London period building: <br />-6 min walk to Marble Arch Station <br />-8 min walk to Hyde Park <br />-8 min walk to Edgware Rd<br />-13 min walk to Oxford St<br /><br />This comfortable ground floor studio with a kitchenette, compact bathroom, and free Wi-Fi is ideal for travelers seeking a practical stay with all the essentials. While the unit does not have air conditioning, a fan is provided for your comfort.","Westminster"
"London","The group will be comfortable in this spacious and unique place.","Brent"
"London","Beautiful, spacious flat in trendy Shoreditch/Brick Lane neighborhood. Walking distance to all the best restaurants in London, peak vintage shopping, and 4 different weekend markets. The flat is located directly above a traditional, local, recently rennovated pub with an excellent beer selection and a great chef.<br /><br />The flat has a queen bed in the bedroom, and the most comfortable pull-out couch you've ever slept on in the living room. I also have a small inflatable mattress.","Tower Hamlets"
"London","This double room is in a 5 bedroom house walking distance from Bermondsey and South Bermondsey  station. Its a brand new recently refurbished house and the rooms are for airbnb guests and the kitchen and bathroom are to be shared with other guests. There are two bathrooms to be shared with guests in other 3 rooms.<br /><br />Tower Bridge is 30 mins walk or 15 mins by bus and a 5 mins walk. London eye /Big Ben are only 20-25 mins by bus<br /><br />Perfect location for tourists and professionals who are in London","Southwark"
"London","Featuring free WiFi throughout the property, Kathleen House offers affordable accommodation in the heart of Enfield. Free private parking is available on site. Every room is fitted with a WiFi enabled smart TV with Netflix and BBC iPlayer. The room also includes tea/coffee making facilities. The property is located a 10 minute drive from the M25 and within a 6 minute walk from Enfield Town train station. Enfield Town is a 5 minute walk from the property.","Enfield"
"London","🏡 Welcome to Your Perfect Getaway – Where Comfort Meets Style!<br /><br />✨ Why Stay Here? Because You Deserve More Than Just a Bed.<br /><br />Imagine waking up in a sun-drenched room, having coffee in the local famous coffee shops while the city quietly stirs around you. This isn’t just a place to stay—it’s an experience designed to make every moment of your trip unforgettable.<br /><br />🎯 Your Next Adventure Starts Here. Don’t Just Visit—Live It.<br /><br />👉 Book now before someone else does!","Westminster"
"London","Feel at home in my comfortable, stylish 2 bed flat just 10 mins from Canary Wharf. FULLY decked out for business & leisure.<br /><br />Work from home<br />• 1GBPS Wi-Fi, monitor, peripherals, & ergonomic chair<br /><br />Fun<br />• 4K 65” home theatre<br />• Sound system<br />• PS4 + VR<br /><br />Location<br />• Just 10 mins from Canary Wharf, 4 by bus<br />• D7, 135 & 277 bus downstairs<br />• Jubilee line<br />• Elizabeth line<br />• Downstairs: 2 convenience stores, 3 fast food, dry cleaner, etc.<br /><br />Kitchen<br />• Fully kitted incl. dishwasher, air fryer, washing, coffee","Tower Hamlets"
"London","Charming 2-bed London flat near Battersea Park. Sleeps four. Two baths, modern kitchen. Great transport links!","Wandsworth"
"London","In a quiet cul-de-sac, moments from beautiful Myatt’s Field Park, is our comfortable and homely Victorian terrace. With huge living spaces, a well-equipped kitchen and five bedrooms there is room here for all the family to play, relax and enjoy yourselves.","Lambeth"
"London","This unique place has a style all its own.","Newham"
"London","Come stay with us! We have a spacious double room in our third floor apartment, a shared bathroom with bath and shower, and kitchen if you fancy cooking. <br /><br />The flat is super-well connected - many (night) buses to Central London across the road; Victoria and Northern Line 10 minutes away. <br /><br />Take a bus or tube and be central in 20 minutes, or say close and enjoy the bustle of Brixton, the amazing food of Brixton village, many pubs & restaurants and or the Saturday Oval farmers market","Lambeth"
"London","Hello! I am renting out my ensuite room with an attached private bathroom in a modern 2 bedroom flat situated in Canary Wharf from 17-28 feb. Conveniently located 3-5 mins walk from Canary Wharf (tube) / Herons Quay (DLR). Comes with gym and 24-hr concierge. <br /><br />","Tower Hamlets"
"London","A cosy, light, 1 bed flat. Brilliantly located to access all East London has to offer and easily get into central London from. The flat is a real haven but close to everything you need.","Tower Hamlets"
"London","Relax and enjoy privacy in this modern, fully equipped studio including bathroom with shower, kitchenette, desk, and sleeping area with double bed + bunk bed. The building features a cinema, rooftop terrace, gym, laundry room with iron setup and co-working areas, reception 24/7. Ideal transport links nearby and a bus stop in front of the property +  free car park at the back of the building. A co-living property with a vibrant, young community and a perfect place for short term, flexible stays.","Ealing"
"London","4 Bedroom Victorian House set on a quiet & safe road in West Hampstead. Comfortably sleeps 5 adults, 2 kids and a baby. 15 Minute walk to West Hampstead Underground (on the Jubilee Line), Overground and Thameslink Station. <br />  ","Camden"
